"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100"
"internationalsocialsurvey_2011","Slovak Republic",1128,1128,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Russia",1511,1511,336,66,65,7,2,0,0
"internationalsocialsurvey_2011","Portugal",1022,1022,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Poland",1115,1115,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Philippines",1200,1200,336,66,65,2,0,0,0
"internationalsocialsurvey_2011","Norway",1834,1834,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Netherlands",1472,1472,336,66,65,3,3,2,2
"internationalsocialsurvey_2011","Lithuania",1187,1187,336,66,60,4,0,0,0
"internationalsocialsurvey_2011","Korea South",1535,1535,336,66,64,0,0,0,0
"internationalsocialsurvey_2011","Japan",1306,1306,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Italy",1186,1186,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Israel",1220,1220,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Great Britain",936,936,336,66,59,3,3,3,3
"internationalsocialsurvey_2011","France",3319,3319,336,66,64,0,0,0,0
"internationalsocialsurvey_2011","Flanders",1210,1210,336,66,65,0,0,0,0
"internationalsocialsurvey_2011","Finland",1340,1340,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","East",564,564,336,66,61,0,0,0,0
"internationalsocialsurvey_2011","Denmark",1388,1388,336,66,64,0,0,0,0
"internationalsocialsurvey_2011","Czech Republic",1804,1804,336,66,60,8,0,0,0
"internationalsocialsurvey_2011","Croatia",1210,1210,336,66,61,23,7,2,0
"internationalsocialsurvey_2011","China",5620,5620,336,66,60,63,42,23,7
"internationalsocialsurvey_2011","Chile",1559,1559,336,66,60,4,4,4,0
"internationalsocialsurvey_2011","Bulgaria",1003,1003,336,66,60,8,4,0,0
"internationalsocialsurvey_2011","Australia",1946,1946,336,66,60,2,2,2,2
"internationalsocialsurvey_2010","United States",1430,1382,331,62,52,0,0,0,0
"internationalsocialsurvey_2010","Turkey",1665,1592,331,62,45,119,66,27,6
"internationalsocialsurvey_2010","Taiwan",2209,2184,331,62,61,0,0,0,0
"internationalsocialsurvey_2010","Switzerland",1212,1201,331,62,60,0,0,0,0
"internationalsocialsurvey_2010","Sweden",1181,1149,331,62,52,0,0,0,0
"internationalsocialsurvey_2010","Spain",2560,2510,331,62,51,2,0,0,0
"internationalsocialsurvey_2010","South Africa",3112,2995,331,62,51,160,117,65,28
"internationalsocialsurvey_2010","Slovenia",1082,1066,331,62,58,5,0,0,0
"internationalsocialsurvey_2010","Slovak Republic",1159,1124,331,62,53,8,8,7,3
"internationalsocialsurvey_2010","Russia",1619,1579,331,62,39,15,10,6,4
"internationalsocialsurvey_2010","Philippines",1200,1195,331,62,61,2,2,0,0
"internationalsocialsurvey_2010","Norway",1382,1345,331,62,55,0,0,0,0
"internationalsocialsurvey_2010","New Zealand",1172,1147,331,62,59,2,2,0,0
"internationalsocialsurvey_2010","Mexico",1637,1597,331,62,61,76,35,9,2
"internationalsocialsurvey_2010","Lithuania",1023,996,331,62,44,26,20,11,8
"internationalsocialsurvey_2010","Latvia",1000,978,331,62,49,12,6,0,0
"internationalsocialsurvey_2010","Korea South",1576,1544,331,62,61,0,0,0,0
"internationalsocialsurvey_2010","Japan",1307,1242,331,62,46,2,0,0,0
"internationalsocialsurvey_2010","Israel",1216,1191,331,62,55,2,2,0,0
"internationalsocialsurvey_2010","Great Britain and_or United Kingdom",928,883,331,62,49,0,0,0,0
"internationalsocialsurvey_2010","Germany",1407,1337,331,62,52,0,0,0,0
"internationalsocialsurvey_2010","France",2253,2144,331,62,57,2,2,2,0
"internationalsocialsurvey_2010","Finland",1211,1162,331,62,50,0,0,0,0
"internationalsocialsurvey_2010","Denmark",1305,1234,331,62,51,0,0,0,0
"internationalsocialsurvey_2010","Czech Republic",1428,1403,331,62,58,9,4,2,0
"internationalsocialsurvey_2010","Croatia",1210,1205,331,62,57,25,17,12,0
"internationalsocialsurvey_2010","Chile",1436,1388,331,62,55,0,0,0,0
"internationalsocialsurvey_2010","Canada",985,974,331,62,56,0,0,0,0
"internationalsocialsurvey_2010","Bulgaria",1003,974,331,62,47,6,2,2,0
"internationalsocialsurvey_2010","Belgium",1142,1103,331,62,55,0,0,0,0
"internationalsocialsurvey_2010","Austria",1019,1010,331,62,58,2,0,0,0
"internationalsocialsurvey_2010","Argentina",1130,1111,331,62,55,2,0,0,0
"internationalsocialsurvey_2009","Venezuela",999,995,350,76,55,72,66,60,38
"internationalsocialsurvey_2009","United States",1581,1535,350,76,52,0,0,0,0
"internationalsocialsurvey_2009","Ukraine",2012,1981,350,76,47,10,2,0,0
"internationalsocialsurvey_2009","Turkey",1569,1528,350,76,52,5,3,3,0
"internationalsocialsurvey_2009","Taiwan",2026,2002,350,76,61,0,0,0,0
"internationalsocialsurvey_2009","Switzerland",1229,1224,350,76,57,0,0,0,0
"internationalsocialsurvey_2009","Sweden",1137,1098,350,76,50,0,0,0,0
"internationalsocialsurvey_2009","Spain",1215,1193,350,76,46,8,0,0,0
"internationalsocialsurvey_2009","South Korea",1599,1590,350,76,68,0,0,0,0
"internationalsocialsurvey_2009","South Africa",3305,3227,350,76,52,6,2,0,0
"internationalsocialsurvey_2009","Slovenia",1065,1044,350,76,43,7,0,0,0
"internationalsocialsurvey_2009","Slovak Republic",1159,1133,350,76,56,2,0,0,0
"internationalsocialsurvey_2009","Russia",1603,1558,350,76,50,2,0,0,0
"internationalsocialsurvey_2009","Portugal",1000,985,350,76,45,2,0,0,0
"internationalsocialsurvey_2009","Poland",1263,1237,350,76,48,0,0,0,0
"internationalsocialsurvey_2009","Philippines",1200,1194,350,76,49,0,0,0,0
"internationalsocialsurvey_2009","Norway",1456,1411,350,76,56,335,322,253,102
"internationalsocialsurvey_2009","New Zealand",935,903,350,76,60,2,2,2,0
"internationalsocialsurvey_2009","Latvia",1069,1058,350,76,52,37,25,6,0
"internationalsocialsurvey_2009","Japan",1296,1239,350,76,40,0,0,0,0
"internationalsocialsurvey_2009","Italy",1084,1019,350,76,51,0,0,0,0
"internationalsocialsurvey_2009","Israel",1193,1180,350,76,48,0,0,0,0
"internationalsocialsurvey_2009","Iceland",947,934,350,76,62,0,0,0,0
"internationalsocialsurvey_2009","Hungary",1010,1007,350,76,59,0,0,0,0
"internationalsocialsurvey_2009","Great Britain and_or United Kingdom",958,930,350,76,44,0,0,0,0
"internationalsocialsurvey_2009","Germany",1395,1369,350,76,51,0,0,0,0
"internationalsocialsurvey_2009","France",2817,2739,350,76,47,2,2,0,0
"internationalsocialsurvey_2009","Finland",880,842,350,76,56,0,0,0,0
"internationalsocialsurvey_2009","Estonia",1005,992,350,76,60,0,0,0,0
"internationalsocialsurvey_2009","Denmark",1518,1458,350,76,47,0,0,0,0
"internationalsocialsurvey_2009","Czech Republic",1205,1199,350,76,64,0,0,0,0
"internationalsocialsurvey_2009","Cyprus",1000,994,350,76,55,0,0,0,0
"internationalsocialsurvey_2009","Croatia",1201,1187,350,76,49,0,0,0,0
"internationalsocialsurvey_2009","China",3010,2955,350,76,50,14,6,0,0
"internationalsocialsurvey_2009","Chile",1505,1477,350,76,50,2,2,0,0
"internationalsocialsurvey_2009","Bulgaria",1000,946,350,76,32,11,6,2,0
"internationalsocialsurvey_2009","Belgium",1115,1078,350,76,45,0,0,0,0
"internationalsocialsurvey_2009","Austria",1019,1005,350,76,55,0,0,0,0
"internationalsocialsurvey_2009","Australia",1525,1467,350,76,47,0,0,0,0
"internationalsocialsurvey_2009","Argentina",1133,1117,350,76,49,2,0,0,0
"internationalsocialsurvey_2008","Venezuela",1077,1063,363,83,61,7,0,0,0
"internationalsocialsurvey_2008","Uruguay",1010,999,363,83,65,4,0,0,0
"internationalsocialsurvey_2008","United States",1365,1349,363,83,65,0,0,0,0
"internationalsocialsurvey_2008","United Kingdom",3075,2957,363,83,44,8,4,2,0
"internationalsocialsurvey_2008","Ukraine",2036,1992,363,83,27,212,14,2,0
"internationalsocialsurvey_2008","Turkey",1453,1434,363,83,68,80,38,7,0
"internationalsocialsurvey_2008","Taiwan",1927,1886,363,83,56,0,0,0,0
"internationalsocialsurvey_2008","Switzerland",1229,1223,363,83,70,0,0,0,0
"internationalsocialsurvey_2008","Sweden",1235,1178,363,83,41,6,0,0,0
"internationalsocialsurvey_2008","Spain",2373,2320,363,83,58,4,4,4,2
"internationalsocialsurvey_2008","South Korea",1508,1498,363,83,71,2,2,0,0
"internationalsocialsurvey_2008","South Africa",3292,3261,363,83,66,101,50,19,4
"internationalsocialsurvey_2008","Slovenia",1065,1035,363,83,57,3,2,0,0
"internationalsocialsurvey_2008","Slovak Republic",1138,1094,363,83,56,7,5,0,0
"internationalsocialsurvey_2008","Russia",1015,981,363,83,15,380,71,8,8
"internationalsocialsurvey_2008","Portugal",1000,993,363,83,59,2,0,0,0
"internationalsocialsurvey_2008","Poland",1263,1225,363,83,53,10,2,0,0
"internationalsocialsurvey_2008","Philippines",1200,1199,363,83,73,2,2,2,0
"internationalsocialsurvey_2008","Norway",1072,1037,363,83,45,0,0,0,0
"internationalsocialsurvey_2008","New Zealand",1027,997,363,83,56,0,0,0,0
"internationalsocialsurvey_2008","Netherlands",1951,1901,363,83,57,0,0,0,0
"internationalsocialsurvey_2008","Mexico",1471,1446,363,83,69,53,20,4,2
"internationalsocialsurvey_2008","Latvia",1069,1042,363,83,67,50,34,20,2
"internationalsocialsurvey_2008","Japan",1200,1155,363,83,14,196,17,0,0
"internationalsocialsurvey_2008","Italy",1078,1072,363,83,56,28,2,0,0
"internationalsocialsurvey_2008","Israel",1193,1174,363,83,58,2,0,0,0
"internationalsocialsurvey_2008","Ireland",2049,2034,363,83,60,30,14,12,6
"internationalsocialsurvey_2008","Hungary",1010,997,363,83,63,22,10,4,0
"internationalsocialsurvey_2008","Germany",1706,1620,363,83,45,11,0,0,0
"internationalsocialsurvey_2008","France",2454,2342,363,83,45,4,0,0,0
"internationalsocialsurvey_2008","Finland",1136,1083,363,83,38,0,0,0,0
"internationalsocialsurvey_2008","Dominican Republic",2086,2084,363,83,72,11,0,0,0
"internationalsocialsurvey_2008","Denmark",2004,1947,363,83,53,8,0,0,0
"internationalsocialsurvey_2008","Czech Republic",1512,1454,363,83,59,27,15,2,0
"internationalsocialsurvey_2008","Cyprus",1000,994,363,83,53,3,0,0,0
"internationalsocialsurvey_2008","Croatia",1201,1187,363,83,44,2,2,0,0
"internationalsocialsurvey_2008","Chile",1505,1477,363,83,59,0,0,0,0
"internationalsocialsurvey_2008","Belgium",1263,1210,363,83,45,0,0,0,0
"internationalsocialsurvey_2008","Austria",1020,999,363,83,41,4,0,0,0
"internationalsocialsurvey_2008","Australia",1718,1660,363,83,44,2,2,2,0
"americasbarometer_2012","Ecuador",1500,1484,1791,622,64,26,20,8,0
"americasbarometer_2012","Colombia",1512,1501,1791,622,112,6,4,4,0
"americasbarometer_2012","Panama",1620,1598,1791,622,58,16,0,0,0
"americasbarometer_2012","Costa Rica",1498,1488,1791,622,70,2,2,2,0
"americasbarometer_2012","Nicaragua",1686,1684,1791,622,67,4,0,0,0
"americasbarometer_2012","Honduras",1728,1690,1791,622,63,11,2,0,0
"americasbarometer_2012","El Salvador",1497,1452,1791,622,68,0,0,0,0
"americasbarometer_2012","Belize",1512,1508,1791,622,69,5,0,0,0
"americasbarometer_2012","Guyana",1529,1524,1791,622,56,0,0,0,0
"americasbarometer_2012","Jamaica",1500,1480,1791,622,58,0,0,0,0
"americasbarometer_2012","Haiti",1836,1820,1791,622,62,6,4,2,0
"americasbarometer_2012","Dominican Republic",1512,1504,1791,622,89,2,2,2,0
"americasbarometer_2012","Guatemala",1509,1468,1791,622,67,0,0,0,0
"americasbarometer_2012","Brazil",1499,1492,1791,622,76,24,10,4,0
"americasbarometer_2012","Uruguay",1512,1505,1791,622,68,6,0,0,0
"americasbarometer_2012","Paraguay",1510,1493,1791,622,68,0,0,0,0
"americasbarometer_2012","Peru",1500,1493,1791,622,65,2,0,0,0
"americasbarometer_2012","Mexico",1560,1553,1791,622,67,4,2,2,0
"americasbarometer_2010","Ecuador",2999,2969,1791,622,64,12,12,10,2
"americasbarometer_2010","Colombia",1506,1498,1791,622,100,0,0,0,0
"americasbarometer_2010","Panama",1536,1528,1791,622,74,8,2,0,0
"americasbarometer_2010","Costa Rica",1500,1486,1791,622,58,12,3,0,0
"americasbarometer_2010","Nicaragua",1540,1506,1791,622,60,0,0,0,0
"americasbarometer_2010","Honduras",1596,1583,1791,622,71,0,0,0,0
"americasbarometer_2010","El Salvador",1550,1548,1791,622,63,2,2,2,0
"americasbarometer_2010","Belize",1504,1488,1791,622,59,2,2,2,0
"americasbarometer_2010","Guyana",1540,1527,1791,622,53,10,0,0,0
"americasbarometer_2010","Jamaica",1504,1485,1791,622,57,10,6,2,0
"americasbarometer_2010","Haiti",1752,1743,1791,622,54,6,0,0,0
"americasbarometer_2010","Dominican Republic",1498,1472,1791,622,82,4,4,4,0
"americasbarometer_2010","Guatemala",1494,1454,1791,622,62,2,2,2,0
"americasbarometer_2010","Brazil",2482,2437,1791,622,62,13,8,2,0
"americasbarometer_2010","Uruguay",1500,1487,1791,622,58,0,0,0,0
"americasbarometer_2010","Paraguay",1501,1455,1791,622,59,0,0,0,0
"americasbarometer_2010","Peru",1500,1486,1791,622,72,0,0,0,0
"americasbarometer_2010","Mexico",1562,1534,1791,622,70,0,0,0,0
"americasbarometer_2008","Ecuador",3000,2960,1791,622,82,34,22,7,0
"americasbarometer_2008","Colombia",1503,1480,1791,622,96,0,0,0,0
"americasbarometer_2008","Panama",1536,1495,1791,622,70,8,4,4,0
"americasbarometer_2008","Costa Rica",1499,1468,1791,622,67,12,12,12,0
"americasbarometer_2008","Nicaragua",1539,1496,1791,622,61,4,2,0,0
"americasbarometer_2008","Canada",2032,2025,1791,622,27,22,0,0,0
"americasbarometer_2008","United States",1500,1499,1791,622,45,21,12,6,0
"americasbarometer_2008","Honduras",1522,1483,1791,622,59,0,0,0,0
"americasbarometer_2008","El Salvador",1549,1541,1791,622,75,0,0,0,0
"americasbarometer_2008","Belize",1552,1526,1791,622,33,47,6,0,0
"americasbarometer_2008","Guyana",2514,2453,1791,622,59,4,4,2,2
"americasbarometer_2008","Jamaica",1499,1465,1791,622,63,32,26,14,0
"americasbarometer_2008","Haiti",1536,1526,1791,622,67,5,0,0,0
"americasbarometer_2008","Dominican Republic",1507,1465,1791,622,76,2,2,2,0
"americasbarometer_2008","Guatemala",1538,1483,1791,622,53,8,0,0,0
"americasbarometer_2008","Argentina",1486,1450,1791,622,55,65,45,29,8
"americasbarometer_2008","Venezuela",1500,1438,1791,622,58,119,105,66,10
"americasbarometer_2008","Brazil",1497,1460,1791,622,69,0,0,0,0
"americasbarometer_2008","Uruguay",1500,1484,1791,622,65,0,0,0,0
"americasbarometer_2008","Chile",1527,1494,1791,622,72,0,0,0,0
"americasbarometer_2008","Paraguay",1166,1160,1791,622,66,21,0,0,0
"americasbarometer_2008","Peru",1500,1481,1791,622,76,0,0,0,0
"americasbarometer_2008","Bolivia",3003,2898,1791,622,73,6,2,0,0
"americasbarometer_2008","Mexico",1560,1549,1791,622,79,2,2,2,0
"americasbarometer_2006","Ecuador",2925,2879,1791,622,70,6,4,2,0
"americasbarometer_2006","Colombia",1491,1459,1791,622,91,0,0,0,0
"americasbarometer_2006","Panama",1536,1508,1791,622,76,58,24,6,0
"americasbarometer_2006","Costa Rica",1497,1495,1791,622,77,2,2,2,0
"americasbarometer_2006","Nicaragua",1759,1712,1791,622,76,18,18,13,2
"americasbarometer_2006","Canada",601,598,1791,622,28,6,0,0,0
"americasbarometer_2006","United States",609,609,1791,622,29,0,0,0,0
"americasbarometer_2006","Honduras",1585,1582,1791,622,76,6,6,6,2
"americasbarometer_2006","El Salvador",1729,1718,1791,622,77,0,0,0,0
"americasbarometer_2006","Guyana",1555,1544,1791,622,68,45,32,19,0
"americasbarometer_2006","Jamaica",1595,1576,1791,622,72,40,30,3,0
"americasbarometer_2006","Haiti",1625,1602,1791,622,69,55,26,10,0
"americasbarometer_2006","Dominican Republic",1516,1504,1791,622,86,0,0,0,0
"americasbarometer_2006","Guatemala",1498,1424,1791,622,77,14,14,6,0
"americasbarometer_2006","Venezuela",1510,1492,1791,622,77,11,4,2,0
"americasbarometer_2006","Brazil",1214,1197,1791,622,71,15,8,8,0
"americasbarometer_2006","Uruguay",1200,1181,1791,622,77,0,0,0,0
"americasbarometer_2006","Chile",1517,1499,1791,622,79,10,0,0,0
"americasbarometer_2006","Paraguay",1165,1152,1791,622,70,17,3,0,0
"americasbarometer_2006","Peru",1500,1486,1791,622,77,4,0,0,0
"americasbarometer_2006","Bolivia",3008,2875,1791,622,66,2,0,0,0
"americasbarometer_2006","Mexico",1560,1521,1791,622,72,11,6,0,0
"americasbarometer_2004","Ecuador",3000,2956,1791,622,65,4,2,2,0
"americasbarometer_2004","Colombia",1479,1456,1791,622,68,0,0,0,0
"americasbarometer_2004","Panama",1639,1608,1791,622,73,0,0,0,0
"americasbarometer_2004","Costa Rica",1500,1496,1791,622,62,0,0,0,0
"americasbarometer_2004","Nicaragua",1430,1395,1791,622,58,0,0,0,0
"americasbarometer_2004","Honduras",1500,1427,1791,622,59,4,0,0,0
"americasbarometer_2004","El Salvador",1589,1549,1791,622,66,0,0,0,0
"americasbarometer_2004","Dominican Republic",4460,4395,1791,622,33,38,0,0,0
"americasbarometer_2004","Guatemala",1708,1625,1791,622,39,2,0,0,0
"americasbarometer_2004","Bolivia",3072,3033,1791,622,53,6,6,4,0
"americasbarometer_2004","Mexico",1556,1523,1791,622,82,24,20,10,0
"afrobarometer_wave4","Zimbabwe",1200,1200,294,195,195,2,0,0,0
"afrobarometer_wave4","Zambia",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Uganda",2431,2431,294,195,195,48,16,8,2
"afrobarometer_wave4","Tanzania",1208,1208,294,195,195,0,0,0,0
"afrobarometer_wave4","South Africa",2400,2400,294,195,195,98,60,13,0
"afrobarometer_wave4","Senegal",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Nigeria",2324,2324,294,195,195,219,131,48,4
"afrobarometer_wave4","Namibia",1200,1200,294,195,195,24,12,4,0
"afrobarometer_wave4","Mozambique",1200,1200,294,195,195,4,0,0,0
"afrobarometer_wave4","Mali",1232,1232,294,195,195,4,0,0,0
"afrobarometer_wave4","Malawi",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Madagascar",1350,1350,294,195,195,28,6,0,0
"afrobarometer_wave4","Liberia",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Lesotho",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Kenya",1104,1104,294,195,195,4,4,2,0
"afrobarometer_wave4","Ghana",1200,1200,294,195,194,2,2,0,0
"afrobarometer_wave4","Cape Verde",1264,1264,294,195,186,2,0,0,0
"afrobarometer_wave4","Burkina Faso",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Botswana",1200,1200,294,195,195,0,0,0,0
"afrobarometer_wave4","Benin",1200,1200,294,195,195,4,0,0,0
"afrobarometer_wave3","Zimbabwe",1048,1048,302,220,176,13,2,0,0
"afrobarometer_wave3","Zambia",1200,1200,302,220,220,93,43,10,0
"afrobarometer_wave3","Uganda",2400,2400,302,220,220,14,6,2,0
"afrobarometer_wave3","Tanzania",1304,1304,302,220,220,2,0,0,0
"afrobarometer_wave3","South Africa",2400,2400,302,220,219,79,54,16,0
"afrobarometer_wave3","Senegal",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Nigeria",2363,2363,302,220,220,22,6,0,0
"afrobarometer_wave3","Namibia",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Mozambique",1198,1198,302,220,220,8,2,0,0
"afrobarometer_wave3","Mali",1244,1244,302,220,220,0,0,0,0
"afrobarometer_wave3","Malawi",1200,1200,302,220,219,0,0,0,0
"afrobarometer_wave3","Madagascar",1350,1350,302,220,219,5,2,0,0
"afrobarometer_wave3","Lesotho",1161,1161,302,220,220,0,0,0,0
"afrobarometer_wave3","Kenya",1278,1278,302,220,219,0,0,0,0
"afrobarometer_wave3","Ghana",1197,1197,302,220,220,0,0,0,0
"afrobarometer_wave3","Cape Verde",1256,1256,302,220,217,16,2,0,0
"afrobarometer_wave3","Botswana",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Benin",1198,1198,302,220,220,9,0,0,0
"afrobarometer_wave2","Zimbabwe",1104,1104,330,229,140,0,0,0,0
"afrobarometer_wave2","Zambia",1198,1198,330,229,229,0,0,0,0
"afrobarometer_wave2","Uganda",2400,2400,330,229,229,8,8,6,0
"afrobarometer_wave2","Tanzania",1223,1223,330,229,228,54,26,12,0
"afrobarometer_wave2","South Africa",2400,2400,330,229,227,29,17,7,0
"afrobarometer_wave2","Senegal",1200,1200,330,229,228,108,106,94,0
"afrobarometer_wave2","Nigeria",2428,2428,330,229,229,99,50,18,0
"afrobarometer_wave2","Namibia",1199,1199,330,229,229,2,2,0,0
"afrobarometer_wave2","Mozambique",1400,1400,330,229,228,6,6,2,0
"afrobarometer_wave2","Mali",1283,1283,330,229,228,5,2,0,0
"afrobarometer_wave2","Malawi",1200,1200,330,229,226,6,6,4,0
"afrobarometer_wave2","Lesotho",1200,1200,330,229,229,6,6,2,0
"afrobarometer_wave2","Kenya",2398,2398,330,229,228,12,10,0,0
"afrobarometer_wave2","Ghana",1200,1200,330,229,228,26,20,14,0
"afrobarometer_wave2","Cape Verde",1268,1268,330,229,222,6,0,0,0
"afrobarometer_wave2","Botswana",1200,1200,330,229,226,4,4,2,0
"afrobarometer_wave1","Zimbabwe",1200,1200,144,119,113,59,38,8,4
"afrobarometer_wave1","Zambia",1198,1198,144,119,115,29,11,0,0
"afrobarometer_wave1","Uganda",2271,2271,144,119,68,4,2,2,0
"afrobarometer_wave1","Tanzania",2198,2198,144,119,110,56,38,6,0
"afrobarometer_wave1","South Africa",2200,2200,144,119,119,94,71,25,10
"afrobarometer_wave1","Nigeria",3603,3603,144,119,104,129,85,70,20
"afrobarometer_wave1","Namibia",1183,1183,144,119,110,52,31,8,0
"afrobarometer_wave1","Mali",2089,2089,144,119,110,11,6,2,2
"afrobarometer_wave1","Malawi",1208,1208,144,119,114,11,2,0,0
"afrobarometer_wave1","Lesotho",1177,1177,144,119,110,17,11,2,0
"afrobarometer_wave1","Ghana",2004,2004,144,119,81,8,4,2,2
"afrobarometer_wave1","Botswana",1200,1200,144,119,110,4,4,4,0
