dataset,country,initial_observations,final_observations,orig_dat_vars,substantive_dat_vars,final_variables,dup_observations_at_0,dup_observations_at_05,dup_observations_at_10,dup_observations_at_15,dup_observations_at_20,dup_observations_at_25,dup_observations_at_30,dup_observations_at_35,dup_observations_at_40,dup_observations_at_45,dup_observations_at_50,dup_observations_at_55,dup_observations_at_60,dup_observations_at_65,dup_observations_at_70,dup_observations_at_75,dup_observations_at_80,dup_observations_at_85,dup_observations_at_90,dup_observations_at_95,dup_observations_at_100,var_list,median_num_resp
internationalsocialsurvey_2008,Norway,1072,1037,363,83,45,1037,1037,1037,1037,1037,1037,1037,1037,1036,1033,1004,971,877,711,331,119,23,0,0,0,0,V6 V7 V8 V9 V10 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V43 V44 V46 V48 V49 V50 V51 V52 V53 V56 V58 V59 V60 V61 V62 V63 V66 V68,7
internationalsocialsurvey_2008,New Zealand,1027,997,363,83,56,997,997,997,997,997,997,997,997,994,983,937,809,527,234,78,8,4,0,0,0,0,V6 V7 V8 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V33 V35 V42 V43 V44 V45 V46 V48 V49 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V66 V67 V68 V69 V70 V71 V72 V73 V78 V83 V84 V85 V86 V88,7
internationalsocialsurvey_2008,Netherlands,1951,1901,363,83,57,1901,1901,1901,1901,1901,1901,1901,1901,1901,1887,1827,1755,1464,918,358,73,8,0,0,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V33 V43 V44 V45 V46 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V66 V67 V68 V70 V71 V72 V73 V78 V83 V84 V87 V88,7
internationalsocialsurvey_2008,Mexico,1471,1446,363,83,69,1446,1446,1446,1446,1446,1446,1446,1446,1439,1415,1331,1167,786,489,272,166,87,53,20,4,2,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V33 V35 V36 V37 V38 V39 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V66 V67 V68 V69 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V83,7
internationalsocialsurvey_2008,Latvia,1069,1042,363,83,67,1042,1042,1042,1042,1042,1042,1042,1042,1042,1038,981,844,641,372,232,118,81,50,34,20,2,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V31 V32 V33 V35 V36 V37 V38 V39 V42 V43 V44 V45 V46 V47 V48 V49 V52 V53 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88,7
internationalsocialsurvey_2008,Japan,1200,1155,363,83,14,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1151,1107,1107,938,576,196,196,17,0,0,V6 V7 V8 V12 V13 V14 V18 V19 V33 V59 V60 V61 V62 V63,7
internationalsocialsurvey_2008,Italy,1078,1072,363,83,56,1072,1072,1072,1072,1072,1072,1072,1072,1072,1070,1056,1010,852,491,297,123,80,28,2,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V38 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69,7
internationalsocialsurvey_2008,Israel,1193,1174,363,83,58,1174,1174,1174,1174,1174,1174,1174,1174,1174,1169,1147,1028,759,432,203,84,13,2,0,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V65 V66 V67 V68 V69,7
internationalsocialsurvey_2008,Ireland,2049,2034,363,83,60,2034,2034,2034,2034,2034,2034,2034,2034,2032,2025,1994,1887,1609,1090,556,227,99,30,14,12,6,V6 V8 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V33 V35 V36 V38 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64 V66 V67 V68 V69 V70 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V83,7
internationalsocialsurvey_2008,Hungary,1010,997,363,83,63,997,997,997,997,997,997,997,997,997,988,897,686,429,213,95,41,33,22,10,4,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V35 V36 V37 V38 V39 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64 V66 V67 V68 V69 V71 V72 V82 V83,7
internationalsocialsurvey_2008,Germany,1706,1620,363,83,45,1620,1620,1620,1620,1620,1620,1620,1618,1618,1612,1558,1439,1195,794,319,146,57,11,0,0,0,V6 V7 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V31 V32 V33 V38 V43 V44 V46 V47 V48 V49 V50 V51 V52 V53 V58 V59 V60 V61 V62 V63 V68 V72 V78 V79 V80 V81,7
internationalsocialsurvey_2008,France,2454,2342,363,83,45,2342,2342,2342,2342,2342,2342,2342,2342,2342,2341,2308,2219,2017,1598,767,305,92,4,0,0,0,V6 V7 V8 V10 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V31 V32 V33 V43 V44 V45 V46 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V72 V73 V83,7
internationalsocialsurvey_2008,Finland,1136,1083,363,83,38,1083,1083,1083,1083,1083,1083,1083,1083,1081,1077,1072,1046,967,777,477,160,17,0,0,0,0,V6 V7 V8 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V24 V25 V28 V29 V33 V43 V45 V46 V48 V49 V50 V51 V52 V53 V56 V58 V59 V60 V61 V62 V63 V70 V71 V83,7
internationalsocialsurvey_2008,Dominican Republic,2086,2084,363,83,72,2084,2084,2084,2084,2084,2084,2084,2084,2083,2076,2004,1772,1351,764,334,152,49,11,0,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V83,7
internationalsocialsurvey_2008,Denmark,2004,1947,363,83,53,1947,1947,1947,1947,1947,1947,1947,1946,1943,1925,1888,1836,1662,1337,970,350,61,8,0,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V33 V43 V44 V45 V46 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V68 V70 V71 V72 V73 V83 V84 V87,7
internationalsocialsurvey_2008,Czech Republic,1512,1454,363,83,59,1454,1454,1454,1454,1454,1454,1454,1454,1452,1443,1391,1218,914,602,326,136,57,27,15,2,0,V6 V7 V8 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V31 V32 V33 V35 V36 V37 V38 V39 V41 V42 V43 V44 V45 V46 V47 V48 V49 V52 V53 V58 V59 V60 V61 V62 V63 V64 V66 V67 V68 V69 V70 V72 V78 V79 V80 V81 V82,7
internationalsocialsurvey_2008,Cyprus,1000,994,363,83,53,994,994,994,994,994,994,994,994,994,993,975,924,706,441,281,77,13,3,0,0,0,V6 V7 V8 V9 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V38 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64 V66 V67 V68 V69,7
internationalsocialsurvey_2008,Croatia,1201,1187,363,83,44,1187,1187,1187,1187,1187,1187,1187,1187,1186,1185,1171,1133,915,595,278,107,16,2,2,0,0,V6 V7 V8 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V31 V33 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V64,7
internationalsocialsurvey_2008,Chile,1505,1477,363,83,59,1477,1477,1477,1477,1477,1477,1477,1477,1477,1474,1435,1287,925,446,114,17,6,0,0,0,0,V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V82,7
internationalsocialsurvey_2008,Belgium,1263,1210,363,83,45,1210,1210,1210,1210,1210,1210,1210,1210,1210,1205,1185,1128,1019,773,237,62,14,0,0,0,0,V6 V7 V8 V10 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V33 V35 V43 V44 V45 V46 V48 V49 V50 V51 V52 V53 V56 V57 V58 V59 V60 V61 V62 V63 V66 V67 V68 V83,7
internationalsocialsurvey_2008,Austria,1020,999,363,83,41,999,999,999,999,999,999,999,999,999,999,980,926,779,497,234,75,18,4,0,0,0,V6 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V33 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V58 V59 V60 V61 V62 V63 V66 V67 V68 V69 V72 V79,7
internationalsocialsurvey_2008,Australia,1718,1660,363,83,44,1660,1660,1660,1660,1660,1660,1660,1660,1660,1653,1604,1488,1005,562,213,61,6,2,2,2,0,V6 V7 V8 V10 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V31 V32 V33 V43 V44 V48 V49 V50 V51 V52 V53 V56 V58 V59 V60 V61 V62 V63 V66 V67 V68 V69 V83,7
americasbarometer_2012,Ecuador,1500,1483,494,370,96,1483,1483,1483,1483,1483,1483,1483,1483,1480,1454,1308,869,354,142,72,50,42,31,25,10,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 vb20 cct1,5
americasbarometer_2012,Colombia,1512,1496,494,370,98,1496,1496,1496,1496,1496,1496,1496,1496,1496,1491,1383,951,319,50,10,8,8,6,6,4,0,pais ls3 soct1 soct2 soct3 idio1 idio2 idio3 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 clien1 cct1,5
americasbarometer_2012,Panama,1620,1596,494,370,91,1596,1596,1596,1596,1596,1596,1596,1596,1596,1595,1584,1537,1370,1112,685,331,130,18,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 l1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj16a aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 eff1 eff2 ing4 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d2 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 cct1,5
americasbarometer_2012,Costa Rica,1498,1486,494,370,97,1486,1486,1486,1486,1486,1486,1486,1486,1486,1485,1452,1321,977,507,177,33,11,4,2,2,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b18 b20 b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
americasbarometer_2012,Nicaragua,1686,1683,494,370,103,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1649,1501,1175,700,300,66,6,0,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 muni5 muni6 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 pn4 pn5 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
americasbarometer_2012,Honduras,1728,1693,494,370,95,1693,1693,1693,1693,1693,1693,1693,1693,1692,1672,1550,1334,956,515,279,115,46,8,2,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl3 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 vb1 vb2 vb50 vb10 pol1 cct1,5
americasbarometer_2012,El Salvador,1497,1439,494,370,94,1439,1439,1439,1439,1439,1439,1439,1439,1439,1431,1328,840,302,117,34,5,0,0,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n3 n9 n11 n15 m1 m2 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d2 d3 d4 d5 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 cct1,7
americasbarometer_2012,Belize,1512,1504,494,370,99,1504,1504,1504,1504,1504,1504,1504,1504,1504,1501,1488,1350,1033,717,386,152,46,5,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
americasbarometer_2012,Guyana,1529,1524,494,370,90,1524,1524,1524,1524,1524,1524,1524,1524,1524,1520,1493,1341,1073,553,270,92,29,2,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b21 b31 b32 b43 b37 n1 n3 n9 n11 n15 pop101 pop107 pop113 eff1 eff2 ing4 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 cct1,5
americasbarometer_2012,Jamaica,1500,1486,494,370,93,1486,1486,1486,1486,1486,1486,1486,1486,1486,1481,1413,1107,556,245,156,45,2,0,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 l1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 cct1,5
americasbarometer_2012,Haiti,1836,1820,494,370,100,1820,1820,1820,1820,1820,1820,1820,1819,1815,1778,1615,1246,748,436,224,70,10,6,6,2,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 muni6 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 l1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 vb20 cct1,5
americasbarometer_2012,Dominican Republic,1512,1497,494,370,101,1497,1497,1497,1497,1497,1497,1497,1497,1496,1493,1408,1049,540,181,40,15,2,2,2,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj16a aoj17 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 vb20 clien1 cct1,5
americasbarometer_2012,Guatemala,1509,1473,494,370,91,1473,1473,1473,1473,1473,1473,1473,1473,1471,1457,1329,994,536,274,54,21,5,0,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b14 b12 b15 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n9 n11 n15 m1 m2 pop107 eff1 eff2 ing4 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem11 aut1 pp1 pp2 exc2 exc6 exc18 vb1 vb2 vb50 vb10 pol1 clien1 cct1,7
americasbarometer_2012,Brazil,1500,1487,494,370,101,1487,1487,1487,1487,1487,1487,1487,1487,1487,1484,1411,1110,608,316,159,91,47,28,12,4,0,pais ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 d6 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
americasbarometer_2012,Uruguay,1512,1499,494,370,96,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1483,1367,962,408,166,37,8,2,2,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 l1 prot3 jc1 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
americasbarometer_2012,Paraguay,1510,1491,494,370,98,1491,1491,1491,1491,1491,1491,1491,1491,1491,1487,1405,1028,466,180,76,11,2,0,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 clien1 cct1,5
americasbarometer_2012,Peru,1500,1493,494,370,103,1493,1493,1493,1493,1493,1493,1493,1493,1492,1487,1326,851,284,107,52,18,10,4,0,0,0,pais ls3 a4 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 lgl3 muni5 muni6 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b20a b21 b21a b31 b32 b43 b17 b37 n1 n3 n9 n11 n15 epp1 epp3 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 cct1,5
americasbarometer_2012,Mexico,1560,1549,494,370,98,1549,1549,1549,1549,1549,1549,1549,1549,1549,1544,1477,1168,616,240,94,31,9,4,0,0,0,pais ls3 soct1 soct2 idio1 idio2 cp2 cp4a cp4 np1 np2 sgl1 cp5_0812 cp6 cp7 cp8 cp9 cp13 it1 prot3 jc1 jc10 jc13 jc15a jc16a vic1ext vic1hogar aoj8 aoj11 aoj12 aoj17 aoj18 b1 b2 b3 b4 b6 b10a b11 b13 b12 b18 b20 b21 b21a b31 b32 b43 b37 n1 n3 n9 n11 n15 m1 m2 pop101 pop107 pop113 eff1 eff2 ing4 dem23 ros1 ros2 ros3 ros4 ros6 e5 e8 e11 e15 e14 e3 e16 d1 d2 d3 d4 d5 dem2 dem11 aut1 pp1 pp2 exc2 exc6 exc18 exc7 vb1 vb2 vb50 vb10 pol1 dis2 dis3 dis5 cct1,5
