"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100","var_list","median_num_resp"
"afrobarometer_wave4","Senegal",1200,1200,294,195,195,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Nigeria",2324,2324,294,195,195,219,131,48,4,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Namibia",1200,1200,294,195,195,24,12,4,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Mozambique",1200,1200,294,195,195,4,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Mali",1232,1232,294,195,195,4,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Malawi",1200,1200,294,195,195,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Madagascar",1350,1350,294,195,195,28,6,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Liberia",1200,1200,294,195,195,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Lesotho",1200,1200,294,195,194,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Kenya",1104,1104,294,195,195,4,4,2,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Ghana",1200,1200,294,195,194,2,2,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Cape Verde",1264,1264,294,195,186,2,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Burkina Faso",1200,1200,294,195,195,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Botswana",1200,1200,294,195,195,0,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave4","Benin",1200,1200,294,195,195,4,0,0,0,"COUNTRY Q4A Q4B Q5 Q6A Q6B Q7A Q7B Q8A Q8B Q8C Q8D Q8E Q9A Q9B Q9C Q10 Q11 Q12A Q12B Q12C Q13 Q14 Q15A Q15B Q15C Q16 Q17 Q18 Q19 Q20 Q21 Q22A Q22B Q23A Q23B Q23C Q23D Q24A Q24B Q25A Q25B Q25C Q26A Q26B Q27A Q27B Q27C Q28A Q28B Q29A Q29B Q29C Q30 Q31 Q32 Q33 Q34 Q35 Q36 Q37 Q38 Q39 Q40A Q40B Q41A1 Q41A2 Q41B1 Q41B2 Q42A Q42B Q42C Q42D Q43 Q44A Q44B Q44C Q45A Q45B Q45C Q45D Q45E Q46 Q47 Q48A Q48B Q49A Q49B Q49C Q49D Q49E Q49F Q49G Q49H Q49I Q50A Q50B Q50C Q50D Q50E Q50F Q50G Q50H Q51A Q51B Q51C Q52 Q53A Q53B Q54A Q54B Q54C Q55 Q56PT1 Q56PT2 Q56PT3 Q57A Q57B Q57C Q57D Q57E Q57F Q57G Q57H Q57I Q57J Q57K Q57L Q57M Q57N Q57O Q57P Q58A Q58B Q58C Q58D Q58E Q58F Q58G Q58H Q59A Q59B Q59C Q59D Q59E Q59F Q60A Q60B Q60C Q60D Q60E Q60F Q61 Q62A1 Q62A Q62B Q62C Q62D Q62E Q62F Q63A Q63B Q63C Q63D Q64A Q64B Q64C Q64D Q64E Q65 Q66 Q67 Q68 Q69 Q70A Q70B Q70C Q71 Q72A Q72B Q73A Q73B Q73C Q74 Q79 Q79OTHER Q80 Q81 Q82 Q83 Q84A Q84B Q84C Q85 Q86",280
"afrobarometer_wave3","Zimbabwe",1048,1048,302,220,176,13,2,0,0,"q4a q4b q5 q6a q6b q7a q7b q8a q8b q8c q8d q8e q8f q12 q13 q14a q14b q14c q15a q15b q15c q16 q17 q18a q18b q24 q25 q26 q27 q28a q28b q28c q28d q29 q30 q31a q31b q31c q34 q35a q35pt1 q35b q35pt2 q35c q35pt3 q36a q36b q36c q37 q38 q39 q40 q41 q42 q45 q46 q47 q49 q50 q51 q52a q52b q52c q52d q53a q53b q53c q53d q54a q54b q54c q54d q54e q54f q54g q55a q55b q55c q55d q55e q55f q55g q55h q55i q55j q55k q55l q55m q56a q56b q56c q56d q56e q56f q56g q56h q56i q56j q57a q57b q57c q57d q57e q57f q58a q58b q58c q60 q61 q62a q62b q63pt1 q63pt2 q63pt3 q64 q65a q65b q65c q65d q65e q65f q65g q65h q65i q65j q65k q66 q67a q67b q67c q67d q68a q68b q68c q70a q70b q70c q70d q71a q71b q71c q71d q71e q72a q72b q72c q73a q73b q73c q73d q73e q73f q73g q74a q74b q74c q74d q74e q74f q74g q75a q75b q75c q75d q75e q76a q76b q77a q77b q78a q78b q78c q78d q85 q86 q87",7
