"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100"
"internationalsocialsurvey_2008","Philippines",1200,1199,363,85,73,2,2,2,0
"internationalsocialsurvey_2008","Norway",1072,1037,363,85,45,0,0,0,0
"internationalsocialsurvey_2008","New Zealand",1027,997,363,85,56,0,0,0,0
"internationalsocialsurvey_2008","Netherlands",1951,1901,363,85,57,0,0,0,0
"internationalsocialsurvey_2008","Mexico",1471,1446,363,85,69,53,20,4,2
"internationalsocialsurvey_2008","Latvia",1069,1042,363,85,67,50,34,20,2
"internationalsocialsurvey_2008","Japan",1200,1155,363,85,14,196,17,0,0
"internationalsocialsurvey_2008","Italy",1078,1072,363,85,56,28,2,0,0
"internationalsocialsurvey_2008","Israel",1193,1178,363,85,59,2,0,0,0
"internationalsocialsurvey_2008","Ireland",2049,2034,363,85,60,30,14,12,6
"internationalsocialsurvey_2008","Hungary",1010,997,363,85,63,22,10,4,0
"internationalsocialsurvey_2008","Germany",1706,1620,363,85,46,15,0,0,0
"internationalsocialsurvey_2008","France",2454,2342,363,85,45,4,0,0,0
"internationalsocialsurvey_2008","Finland",1136,1083,363,85,38,0,0,0,0
"internationalsocialsurvey_2008","Dominican Republic",2086,2084,363,85,72,11,0,0,0
"internationalsocialsurvey_2008","Denmark",2004,1947,363,85,53,8,0,0,0
"internationalsocialsurvey_2008","Czech Republic",1512,1454,363,85,59,27,15,2,0
"internationalsocialsurvey_2008","Cyprus",1000,994,363,85,53,3,0,0,0
"internationalsocialsurvey_2008","Croatia",1201,1187,363,85,44,2,2,0,0
"internationalsocialsurvey_2008","Chile",1505,1477,363,85,59,0,0,0,0
"internationalsocialsurvey_2008","Belgium",1263,1210,363,85,45,0,0,0,0
"internationalsocialsurvey_2008","Austria",1020,999,363,85,41,4,0,0,0
"internationalsocialsurvey_2008","Australia",1718,1660,363,85,44,2,2,2,0
"americasbarometer_2012","Ecuador",1500,1482,1791,300,35,32,24,10,4
"americasbarometer_2012","Colombia",1512,1490,1791,300,37,8,4,0,0
"americasbarometer_2012","Panama",1620,1593,1791,300,33,94,17,0,0
"americasbarometer_2012","Costa Rica",1498,1472,1791,300,30,12,6,2,2
"americasbarometer_2012","Nicaragua",1686,1683,1791,300,32,16,6,0,0
"americasbarometer_2012","Honduras",1728,1680,1791,300,35,54,9,0,0
"americasbarometer_2012","El Salvador",1497,1432,1791,300,36,2,0,0,0
"americasbarometer_2012","Belize",1512,1502,1791,300,33,7,3,0,0
"americasbarometer_2012","Guyana",1529,1503,1791,300,29,26,5,0,0
"americasbarometer_2012","Jamaica",1500,1471,1791,300,30,14,4,0,0
"americasbarometer_2012","Haiti",1836,1821,1791,300,31,8,4,4,0
"americasbarometer_2012","Dominican Republic",1512,1495,1791,300,33,7,2,0,0
"americasbarometer_2012","Guatemala",1509,1450,1791,300,37,0,0,0,0
"americasbarometer_2012","Brazil",1499,1494,1791,300,39,20,16,4,0
"americasbarometer_2012","Uruguay",1512,1484,1791,300,30,12,2,2,0
"americasbarometer_2012","Paraguay",1510,1482,1791,300,31,5,2,0,0
"americasbarometer_2012","Peru",1500,1492,1791,300,36,2,2,0,0
"americasbarometer_2012","Mexico",1560,1548,1791,300,31,13,4,2,0
"americasbarometer_2010","Ecuador",2999,2953,1791,300,29,19,14,12,10
"americasbarometer_2010","Colombia",1506,1481,1791,300,36,0,0,0,0
"americasbarometer_2010","Panama",1536,1518,1791,300,33,13,2,0,0
"americasbarometer_2010","Costa Rica",1500,1477,1791,300,28,58,9,2,0
"americasbarometer_2010","Nicaragua",1540,1485,1791,300,29,5,0,0,0
"americasbarometer_2010","Honduras",1596,1577,1791,300,35,9,2,0,0
"americasbarometer_2010","El Salvador",1550,1545,1791,300,32,2,2,0,0
"americasbarometer_2010","Belize",1504,1474,1791,300,29,6,2,2,0
"americasbarometer_2010","Guyana",1540,1496,1791,300,25,23,4,2,0
"americasbarometer_2010","Jamaica",1504,1448,1791,300,26,15,8,4,0
"americasbarometer_2010","Haiti",1752,1748,1791,300,27,21,0,0,0
"americasbarometer_2010","Dominican Republic",1498,1463,1791,300,31,9,4,2,2
"americasbarometer_2010","Guatemala",1494,1425,1791,300,31,2,2,2,0
"americasbarometer_2010","Brazil",2482,2420,1791,300,30,19,6,4,2
"americasbarometer_2010","Uruguay",1500,1473,1791,300,28,7,0,0,0
"americasbarometer_2010","Paraguay",1501,1428,1791,300,28,2,0,0,0
"americasbarometer_2010","Peru",1500,1483,1791,300,38,0,0,0,0
"americasbarometer_2010","Mexico",1562,1518,1791,300,30,0,0,0,0
"americasbarometer_2008","Ecuador",3000,2946,1791,301,46,46,9,7,0
"americasbarometer_2008","Colombia",1503,1455,1791,301,38,4,2,2,0
"americasbarometer_2008","Panama",1536,1499,1791,301,39,26,7,2,0
"americasbarometer_2008","Costa Rica",1499,1468,1791,301,36,12,12,12,0
"americasbarometer_2008","Nicaragua",1539,1485,1791,301,36,7,4,0,0
"americasbarometer_2008","Canada",2032,2026,1791,301,15,88,2,0,0
"americasbarometer_2008","United States",1500,1499,1791,301,22,57,36,16,3
"americasbarometer_2008","Honduras",1522,1483,1791,301,33,6,0,0,0
"americasbarometer_2008","El Salvador",1549,1539,1791,301,41,0,0,0,0
"americasbarometer_2008","Belize",1552,1520,1791,301,20,43,18,2,0
"americasbarometer_2008","Guyana",2514,2415,1791,301,30,28,6,2,2
"americasbarometer_2008","Jamaica",1499,1471,1791,301,32,30,26,14,4
"americasbarometer_2008","Haiti",1536,1515,1791,301,32,2,0,0,0
"americasbarometer_2008","Dominican Republic",1507,1456,1791,301,34,18,2,2,0
"americasbarometer_2008","Guatemala",1538,1453,1791,301,29,4,0,0,0
"americasbarometer_2008","Argentina",1486,1450,1791,301,31,59,47,19,10
"americasbarometer_2008","Venezuela",1500,1429,1791,301,32,128,102,55,2
"americasbarometer_2008","Brazil",1497,1454,1791,301,32,2,2,0,0
"americasbarometer_2008","Uruguay",1500,1480,1791,301,34,0,0,0,0
"americasbarometer_2008","Chile",1527,1497,1791,301,39,0,0,0,0
"americasbarometer_2008","Paraguay",1166,1156,1791,301,35,30,4,0,0
"americasbarometer_2008","Peru",1500,1476,1791,301,41,0,0,0,0
"americasbarometer_2008","Bolivia",3003,2886,1791,301,38,6,2,0,0
"americasbarometer_2008","Mexico",1560,1535,1791,301,40,8,2,0,0
"americasbarometer_2006","Ecuador",2925,2869,1791,300,42,11,4,4,2
"americasbarometer_2006","Colombia",1491,1446,1791,300,35,9,2,0,0
"americasbarometer_2006","Panama",1536,1487,1791,300,38,65,29,4,0
"americasbarometer_2006","Costa Rica",1497,1495,1791,300,38,2,2,2,0
"americasbarometer_2006","Nicaragua",1759,1692,1791,300,37,18,17,6,4
"americasbarometer_2006","Canada",601,596,1791,300,13,41,14,0,0
"americasbarometer_2006","United States",609,603,1791,300,13,47,6,0,0
"americasbarometer_2006","Honduras",1585,1577,1791,300,37,6,6,4,2
"americasbarometer_2006","El Salvador",1729,1715,1791,300,39,0,0,0,0
"americasbarometer_2006","Guyana",1555,1535,1791,300,31,38,31,14,0
"americasbarometer_2006","Jamaica",1595,1565,1791,300,34,47,17,0,0
"americasbarometer_2006","Haiti",1625,1581,1791,300,32,53,30,8,2
"americasbarometer_2006","Dominican Republic",1516,1501,1791,300,35,6,0,0,0
"americasbarometer_2006","Guatemala",1498,1406,1791,300,38,16,16,6,2
"americasbarometer_2006","Venezuela",1510,1479,1791,300,36,19,4,2,0
"americasbarometer_2006","Brazil",1214,1190,1791,300,35,24,10,6,2
"americasbarometer_2006","Uruguay",1200,1181,1791,300,36,0,0,0,0
"americasbarometer_2006","Chile",1517,1499,1791,300,38,16,4,0,0
"americasbarometer_2006","Paraguay",1165,1142,1791,300,35,15,0,0,0
"americasbarometer_2006","Peru",1500,1489,1791,300,37,4,2,0,0
"americasbarometer_2006","Bolivia",3008,2874,1791,300,37,2,0,0,0
"americasbarometer_2006","Mexico",1560,1515,1791,300,33,12,6,2,2
"americasbarometer_2004","Ecuador",3000,2931,1791,300,34,20,6,2,0
"americasbarometer_2004","Colombia",1479,1449,1791,300,35,0,0,0,0
"americasbarometer_2004","Panama",1639,1602,1791,300,39,2,0,0,0
"americasbarometer_2004","Costa Rica",1500,1490,1791,300,33,0,0,0,0
"americasbarometer_2004","Nicaragua",1430,1380,1791,300,29,6,0,0,0
"americasbarometer_2004","Honduras",1500,1408,1791,300,33,40,9,2,0
"americasbarometer_2004","El Salvador",1589,1542,1791,300,37,3,0,0,0
"americasbarometer_2004","Dominican Republic",4460,4395,1791,300,17,381,183,27,27
"americasbarometer_2004","Guatemala",1708,1611,1791,300,19,10,0,0,0
"americasbarometer_2004","Bolivia",3072,3010,1791,300,28,6,6,2,0
"americasbarometer_2004","Mexico",1556,1519,1791,300,43,30,20,14,4
"afrobarometer_wave4","Zimbabwe",1200,1200,294,195,194,2,0,0,0
"afrobarometer_wave4","Zambia",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Uganda",2431,2431,294,195,194,48,16,8,2
"afrobarometer_wave4","Tanzania",1208,1208,294,195,194,0,0,0,0
"afrobarometer_wave4","South Africa",2400,2400,294,195,194,98,60,13,0
"afrobarometer_wave4","Senegal",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Nigeria",2324,2324,294,195,194,219,131,48,4
"afrobarometer_wave4","Namibia",1200,1200,294,195,194,24,12,4,0
"afrobarometer_wave4","Mozambique",1200,1200,294,195,194,4,0,0,0
"afrobarometer_wave4","Mali",1232,1232,294,195,194,4,0,0,0
"afrobarometer_wave4","Malawi",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Madagascar",1350,1350,294,195,194,28,6,0,0
"afrobarometer_wave4","Liberia",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Lesotho",1200,1200,294,195,193,0,0,0,0
"afrobarometer_wave4","Kenya",1104,1104,294,195,194,4,4,2,0
"afrobarometer_wave4","Ghana",1200,1200,294,195,193,2,2,0,0
"afrobarometer_wave4","Cape Verde",1264,1264,294,195,185,2,0,0,0
"afrobarometer_wave4","Burkina Faso",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Botswana",1200,1200,294,195,194,0,0,0,0
"afrobarometer_wave4","Benin",1200,1200,294,195,194,4,0,0,0
"afrobarometer_wave3","Zimbabwe",1048,1048,302,220,176,13,2,0,0
"afrobarometer_wave3","Zambia",1200,1200,302,220,220,93,43,10,0
"afrobarometer_wave3","Uganda",2400,2400,302,220,220,14,6,2,0
"afrobarometer_wave3","Tanzania",1304,1304,302,220,220,2,0,0,0
"afrobarometer_wave3","South Africa",2400,2400,302,220,219,79,54,16,0
"afrobarometer_wave3","Senegal",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Nigeria",2363,2363,302,220,220,22,6,0,0
"afrobarometer_wave3","Namibia",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Mozambique",1198,1198,302,220,220,8,2,0,0
"afrobarometer_wave3","Mali",1244,1244,302,220,220,0,0,0,0
"afrobarometer_wave3","Malawi",1200,1200,302,220,219,0,0,0,0
"afrobarometer_wave3","Madagascar",1350,1350,302,220,219,5,2,0,0
"afrobarometer_wave3","Lesotho",1161,1161,302,220,220,0,0,0,0
"afrobarometer_wave3","Kenya",1278,1278,302,220,219,0,0,0,0
"afrobarometer_wave3","Ghana",1197,1197,302,220,220,0,0,0,0
"afrobarometer_wave3","Cape Verde",1256,1256,302,220,217,16,2,0,0
"afrobarometer_wave3","Botswana",1200,1200,302,220,220,0,0,0,0
"afrobarometer_wave3","Benin",1198,1198,302,220,220,9,0,0,0
"afrobarometer_wave2","Zimbabwe",1104,1104,330,229,140,0,0,0,0
"afrobarometer_wave2","Zambia",1198,1198,330,229,229,0,0,0,0
"afrobarometer_wave2","Uganda",2400,2400,330,229,229,8,8,6,0
"afrobarometer_wave2","Tanzania",1223,1223,330,229,228,54,26,12,0
"afrobarometer_wave2","South Africa",2400,2400,330,229,227,29,17,7,0
"afrobarometer_wave2","Senegal",1200,1200,330,229,228,108,106,94,0
"afrobarometer_wave2","Nigeria",2428,2428,330,229,229,99,50,18,0
"afrobarometer_wave2","Namibia",1199,1199,330,229,229,2,2,0,0
"afrobarometer_wave2","Mozambique",1400,1400,330,229,228,6,6,2,0
"afrobarometer_wave2","Mali",1283,1283,330,229,228,5,2,0,0
"afrobarometer_wave2","Malawi",1200,1200,330,229,226,6,6,4,0
"afrobarometer_wave2","Lesotho",1200,1200,330,229,229,6,6,2,0
"afrobarometer_wave2","Kenya",2398,2398,330,229,228,12,10,0,0
"afrobarometer_wave2","Ghana",1200,1200,330,229,228,26,20,14,0
"afrobarometer_wave2","Cape Verde",1268,1268,330,229,222,6,0,0,0
"afrobarometer_wave2","Botswana",1200,1200,330,229,226,4,4,2,0
"afrobarometer_wave1","Zimbabwe",1200,1200,144,119,113,59,38,8,4
"afrobarometer_wave1","Zambia",1198,1198,144,119,115,29,11,0,0
"afrobarometer_wave1","Uganda",2271,2271,144,119,68,4,2,2,0
"afrobarometer_wave1","Tanzania",2198,2198,144,119,110,56,38,6,0
"afrobarometer_wave1","South Africa",2200,2200,144,119,119,94,71,25,10
"afrobarometer_wave1","Nigeria",3603,3603,144,119,104,129,85,70,20
"afrobarometer_wave1","Namibia",1183,1183,144,119,110,52,31,8,0
"afrobarometer_wave1","Mali",2089,2089,144,119,110,11,6,2,2
"afrobarometer_wave1","Malawi",1208,1208,144,119,114,11,2,0,0
"afrobarometer_wave1","Lesotho",1177,1177,144,119,110,17,11,2,0
"afrobarometer_wave1","Ghana",2004,2004,144,119,81,8,4,2,2
"afrobarometer_wave1","Botswana",1200,1200,144,119,110,4,4,4,0
